,gadget,val1,val2,val3,val4,val5
717,"['read_ride_summary', '(', 'int', '*', 'bytes_read', '=', 'NULL', ',', 'int', '*', 'sum', '=', 'NULL', ')', '{', 'data_version', '=', 'read_bytes', '(', '1', ',', 'bytes_read', ',', 'sum', ')', ';', '/', '/', 'read_bytes', '(', '1', ',', 'bytes_read', ',', 'sum', ')', ';', '/', '/', 'QDateTime', 't', '=', 'read_date', '(', 'bytes_read', ',', 'sum', ')', ';', 'rideFile', '->', 'setStartTime', '(', 't', ')', ';', 'read_bytes', '(', '148', ',', 'bytes_read', ',', 'sum', ')', ';', 'if', '(', 'data_version', '>=', '4', ')', 'read_bytes', '(', '8', ',', 'bytes_read', ',', 'sum', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
718,"['EnvGetNextInstance', '(', 'void', '*', 'theEnv', ',', 'void', '*', 'iptr', ')', '{', 'if', '(', 'iptr', '==', 'NULL', ')', 'return', '(', '(', 'void', '*', ')', 'InstanceData', '(', 'theEnv', ')', '->', 'InstanceList', ')', ';', 'if', '(', '(', '(', 'INSTANCE_TYPE', '*', ')', 'iptr', ')', '->', 'garbage', '==', '1', ')', 'return', '(', 'NULL', ')', ';', 'return', '(', '(', 'void', '*', ')', '(', '(', 'INSTANCE_TYPE', '*', ')', 'iptr', ')', '->', 'nxtList', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
719,"['paint', '(', 'Graphics', '&', 'g', ',', 'const', 'YRect', '&', '/', '*', 'r', '*', '/', ')', '{', 'ref', '<', 'YFont', '>', 'font', '=', 'inputFont', ';', 'int', 'min', ',', 'max', ',', 'minOfs', '=', '0', ',', 'maxOfs', '=', '0', ';', 'int', 'textLen', '=', 'fText', '.', 'length', '(', ')', ';', 'if', '(', 'curPos', '>', 'markPos', ')', '{', 'min', '=', 'markPos', ';', 'max', '=', 'curPos', ';', '}', 'else', '{', 'min', '=', 'curPos', ';', 'max', '=', 'markPos', ';', '}', 'if', '(', 'curPos', '==', 'markPos', '||', 'fText', '==', 'null', '||', 'font', '==', 'null', '||', '!fHasFocus', ')', '{', 'g', '.', 'setColor', '(', 'inputBg', ')', ';', 'g', '.', 'fillRect', '(', '0', ',', '0', ',', 'width', '(', ')', ',', 'height', '(', ')', ')', ';', '}', 'else', '{', 'minOfs', '=', 'font', '->', 'textWidth', '(', 'fText', '.', 'substring', '(', '0', ',', 'min', ')', ')', '-', 'leftOfs', ';', 'maxOfs', '=', 'font', '->', 'textWidth', '(', 'fText', '.', 'substring', '(', '0', ',', 'max', ')', ')', '-', 'leftOfs', ';', 'if', '(', 'minOfs', '>', '0', ')', '{', 'g', '.', 'setColor', '(', 'inputBg', ')', ';', 'g', '.', 'fillRect', '(', '0', ',', '0', ',', 'minOfs', ',', 'height', '(', ')', ')', ';', '}', '/', '/', '/', '!!!', 'optimize', '(', '0', ',', 'width', ')', 'if', '(', 'minOfs', '<', 'maxOfs', ')', '{', 'g', '.', 'setColor', '(', 'inputSelectionBg', ')', ';', 'g', '.', 'fillRect', '(', 'minOfs', ',', '0', ',', 'maxOfs', '-', 'minOfs', ',', 'height', '(', ')', ')', ';', '}', 'if', '(', 'maxOfs', '<', 'int', '(', 'width', '(', ')', ')', ')', '{', 'g', '.', 'setColor', '(', 'inputBg', ')', ';', 'g', '.', 'fillRect', '(', 'maxOfs', ',', '0', ',', 'width', '(', ')', '-', 'maxOfs', ',', 'height', '(', ')', ')', ';', '}', '}', 'if', '(', 'font', '!=', 'null', ')', '{', 'int', 'yp', '=', '1', '+', 'font', '->', 'ascent', '(', ')', ';', 'int', 'curOfs', '=', 'font', '->', 'textWidth', '(', 'fText', '.', 'substring', '(', '0', ',', 'curPos', ')', ')', ';', 'int', 'cx', '=', 'curOfs', '-', 'leftOfs', ';', 'g', '.', 'setFont', '(', 'font', ')', ';', 'if', '(', 'curPos', '==', 'markPos', '||', '!fHasFocus', '||', 'fText', '==', 'null', ')', '{', 'g', '.', 'setColor', '(', 'inputFg', ')', ';', 'if', '(', 'fText', '!=', 'null', ')', 'g', '.', 'drawChars', '(', 'fText', '.', 'substring', '(', '0', ',', 'textLen', ')', ',', '-', 'leftOfs', ',', 'yp', ')', ';', 'if', '(', 'fHasFocus', '&&', 'fCursorVisible', ')', 'g', '.', 'drawLine', '(', 'cx', ',', '0', ',', 'cx', ',', 'font', '->', 'height', '(', ')', '+', '2', ')', ';', '}', 'else', '{', 'if', '(', 'min', '>', '0', ')', '{', 'g', '.', 'setColor', '(', 'inputFg', ')', ';', 'g', '.', 'drawChars', '(', 'fText', '.', 'substring', '(', '0', ',', 'min', ')', ',', '-', 'leftOfs', ',', 'yp', ')', ';', '}', '/', '/', '/', '!!!', 'same', 'if', '(', 'min', '<', 'max', ')', '{', 'g', '.', 'setColor', '(', 'inputSelectionFg', ')', ';', 'g', '.', 'drawChars', '(', 'fText', '.', 'substring', '(', 'min', ',', 'max', '-', 'min', ')', ',', 'minOfs', ',', 'yp', ')', ';', '}', 'if', '(', 'max', '<', 'textLen', ')', '{', 'g', '.', 'setColor', '(', 'inputFg', ')', ';', 'g', '.', 'drawChars', '(', 'fText', '.', 'substring', '(', 'max', ',', 'textLen', '-', 'max', ')', ',', 'maxOfs', ',', 'yp', ')', ';', '}', '}', '}', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  True,CWE-other  True
720,"['cl_randseed', '(', 'void', ')', '{', 'char', 'buf', '[', '16', ']', ';', 'FILE', '*', 'fs', ';', 'struct', 'timeval', 'tv', ';', 'const', 'char', '*', 'randdevname', '[', ']', '=', '{', '""""', ',', '""""', '}', ';', 'int\t\t\tidev', ';', '#if', 'long', 'horrid', ';', '/', '*', '*', 'Notes', ',', 'based', 'on', 'reading', 'of', 'man', 'pages', 'of', 'Solaris', ',', 'FreeBSD', 'and', 'Linux', ',', '*', 'and', 'on', 'proof', '-', 'of', '-', 'concept', 'tests', 'on', 'Solaris', 'and', 'Linux', '(', '32', '-', 'and', '64', '-', 'bit', ')', '.', '*', '*', '\tReminder', 'of', 'a', 'subtlety', ':', 'our', 'intention', 'is', 'not', 'to', 'return', 'a', '*', '\tnumber', ',', 'but', 'rather', 'to', 'return', 'a', 'random', '-', 'enough', 'seed', 'for', '*', '\trandom', 'numbers', '.', 'So', ""don't"", 'bother', 'trying', '(', 'e', '.', 'g', '.', ')', '""""', '*', '\t""""', '.', '*', '*', '/', 'dev', '/', 'random', 'and', 'dev', '/', 'urandom', 'seem', 'to', 'be', 'a', 'related', 'pair', '.', 'In', '*', 'words', 'of', 'the', 'song', ':', '""""', '.', '*', '*', '/', 'dev', '/', 'random', 'is', 'probably', 'the', 'best', '.', 'But', 'it', 'can', 'block', '.', 'The', '*', 'implementation', 'can', 'apparently', 'honour', '""""', 'and', '""""', '.', '*', 'But', 'can', 'others', '?', 'For', 'this', 'reason', ',', 'I', 'chose', 'not', 'to', 'use', 'it', 'at', 'present', '.', '*', '*', '/', 'dev', '/', 'urandom', '(', 'with', 'the', '""""', ')', 'is', 'also', 'good', '.', 'This', ""doesn't"", 'block', '.', '*', 'But', 'some', 'OSes', 'may', 'lack', 'it', '.', 'It', 'is', 'tempting', 'to', 'detect', 'its', '*', 'with', 'autoconf', 'and', 'use', 'the', 'result', 'in', 'a', '""""', 'here', '.', 'BUT', '.', '.', '.', '*', 'at', 'least', 'one', 'OS', ',', 'its', 'presence', 'can', 'vary', 'depending', 'upon', 'patch', 'levels', ',', '*', 'so', 'a', 'binary', '/', 'package', 'built', 'on', 'an', 'enabled', 'machine', 'might', 'hit', '*', 'when', 'run', 'on', 'one', 'where', 'it', 'is', 'absent', '.', '(', 'And', 'vice', 'versa', ':', 'a', 'build', 'on', '*', 'disabled', 'machine', 'would', 'be', 'unable', 'to', 'take', 'advantage', 'of', 'it', 'on', '*', 'enabled', 'machine', '.', ')', 'Therefore', 'always', 'try', 'for', 'it', 'at', 'run', 'time', '.', '*', '*', '""""', 'returns', 'a', 'random', '-', 'ish', 'number', 'in', 'its', '*', 'component', '.', '*', '*', '--', 'David', 'Lee', ',', 'Jan', '/', '*', '*', 'Each', 'block', 'below', 'is', 'logically', 'of', 'the', 'form', ':', '*', '\tif', 'good', '-', 'feature', 'appears', 'present', '{', '*', '\t\ttry', '*', '\t\tif', 'feature', 'worked', '{', '*', '\t\t\treturn', 'its', '*', '\t\t', '}', '*', '\t', '}', '*', '\t', '--', 'fall', 'through', 'to', 'not', '-', 'quite', '-', 'so', '-', 'good', 'feature', '--', '/', '*', '*', 'Does', 'any', 'of', 'the', 'random', 'device', 'names', 'work', '?', 'for', '(', 'idev', '=', '0', ';', 'idev', '<', 'DIMOF', '(', 'randdevname', ')', ';', '++', 'idev', ')', '{', 'fs', '=', 'fopen', '(', 'randdevname', '[', 'idev', ']', ',', '""""', ')', ';', 'if', '(', 'fs', '==', 'NULL', ')', '{', 'cl_log', '(', 'LOG_INFO', ',', ',', '\t__FUNCTION__', ',', 'randdevname', '[', 'idev', ']', ')', ';', '}', 'else', '{', 'if', '(', 'fread', '(', 'buf', ',', '1', ',', 'sizeof', '(', 'buf', ')', ',', 'fs', ')', '!=', 'sizeof', '(', 'buf', ')', ')', '{', 'cl_log', '(', 'LOG_INFO', ',', ',', '\t__FUNCTION__', ',', 'randdevname', '[', 'idev', ']', ')', ';', 'fclose', '(', 'fs', ')', ';', '}', 'else', '{', 'fclose', '(', 'fs', ')', ';', 'return', '(', 'unsigned', 'int', ')', 'cl_binary_to_int', '(', 'buf', ',', 'sizeof', '(', 'buf', ')', ')', ';', '}', '}', '}', '/', '*', '*', 'Try', '""""', ';', 'use', 'its', 'microsecond', 'output', '.', '*', '(', 'Might', 'it', 'be', 'prudent', 'to', 'let', ',', 'say', ',', 'the', 'seconds', 'further', 'adjust', 'this', ',', '*', 'in', 'case', 'the', 'microseconds', 'are', 'too', 'predictable', '?', ')', 'if', '(', 'gettimeofday', '(', '&', 'tv', ',', 'NULL', ')', '!=', '0', ')', '{', 'cl_log', '(', 'LOG_INFO', ',', '""""', ',', '__FUNCTION__', ')', ';', '}', 'else', '{', 'return', '(', 'unsigned', 'int', ')', 'tv', '.', 'tv_usec', ';', '}', '/', '*', '*', 'times', '(', '2', ')', 'returns', 'the', 'number', 'of', 'clock', 'ticks', '*', 'boot', '.', 'Fairly', 'predictable', ',', 'but', 'not', 'completely', 'so', '.', '.', '.', 'return', '(', 'unsigned', 'int', ')', 'cl_times', '(', ')', ';', '#if', '/', '*', '*', 'If', 'all', 'else', 'has', 'failed', ',', 'return', '(', 'as', 'a', 'number', ')', 'the', 'address', '*', 'something', 'on', 'the', 'stack', '.', '*', 'Poor', ',', 'but', 'at', 'least', 'it', 'has', 'a', 'chance', 'of', 'some', 'sort', 'of', 'variability', '.', 'horrid', '=', '(', 'long', ')', '&', 'tv', ';', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
721,"['G_quant_set_pos_infinite_rule', '(', 'struct', 'Quant', '*', 'q', ',', 'DCELL', 'dRight', ',', 'CELL', 'c', ')', '{', 'q', '->', 'infiniteDRight', '=', 'dRight', ';', 'q', '->', 'infiniteCRight', '=', 'c', ';', 'quant_update_limits', '(', 'q', ',', 'dRight', ',', 'dRight', ',', 'c', ',', 'c', ')', ';', 'if', '(', 'q', '->', 'fp_lookup', '.', 'active', ')', '{', 'q', '->', 'fp_lookup', '.', 'inf_dmax', '=', 'q', '->', 'infiniteDRight', ';', 'q', '->', 'fp_lookup', '.', 'inf_max', '=', 'q', '->', 'infiniteCRight', ';', '}', 'q', '->', 'infiniteRightSet', '=', '1', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
722,"['free_mi_tree', '(', 'struct', 'mi_root', '*', 'parent', ')', '{', 'struct', 'mi_node', '*', 'p', ',', '*', 'q', ';', 'for', '(', 'p', '=', 'parent', '->', 'node', '.', 'kids', ';', 'p', ';', ')', '{', 'q', '=', 'p', ';', 'p', '=', 'p', '->', 'next', ';', 'free_mi_node', '(', 'q', ')', ';', '}', 'if', '(', 'use_shm', ')', 'shm_free', '(', 'parent', ')', ';', 'pkg_free', '(', 'parent', ')', ';', '}']",CWE-119  False,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
723,"['hub_command_args_free', '(', 'struct', 'hub_command', '*', 'cmd', ')', '{', 'struct', 'hub_command_arg_data', '*', 'data', '=', 'NULL', ';', 'if', '(', '!cmd', '->', 'args', ')', 'return', ';', 'LIST_FOREACH', '(', 'struct', 'hub_command_arg_data', '*', ',', 'data', ',', 'cmd', '->', 'args', ',', '{', 'switch', '(', 'data', '->', 'type', ')', '{', 'case', 'type_string', ':', 'hub_free', '(', 'data', '->', 'data', '.', 'string', ')', ';', 'break', ';', 'case', 'type_range', ':', 'hub_free', '(', 'data', '->', 'data', '.', 'range', ')', ';', 'break', ';', 'default', ':', 'break', ';', '}', '}', ')', ';', 'list_clear', '(', 'cmd', '->', 'args', ',', 'hub_free', ')', ';', 'list_destroy', '(', 'cmd', '->', 'args', ')', ';', 'cmd', '->', 'args', '=', 'NULL', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
724,"['drop_temp_touch', '(', 'edict_t', '*', 'ent', ',', 'edict_t', '*', 'other', ',', 'cplane_t', '*', 'plane', ',', 'csurface_t', '*', 'surf', ')', '{', 'if', '(', 'other', '==', 'ent', '->', 'owner', ')', 'return', ';', 'Touch_Item', '(', 'ent', ',', 'other', ',', 'plane', ',', 'surf', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
725,"['main', '(', 'int', 'argc', ',', 'char', '*', 'argv', '[', ']', ')', '{', 'if', '(', 'argc', '<', '2', ')', '{', 'fprintf', '(', 'stderr', ',', '""""', ',', 'argv', '[', '0', ']', ')', ';', 'return', '1', ';', '}', 'char', '*', 'tbl', '=', 'g_strdup_printf', '(', '""""', ',', 'argv', '[', '1', ']', ')', ';', 'fs_ptable', '*', 'ptbl', '=', 'fs_ptable_open_filename', '(', 'tbl', ',', 'O_CREAT', '|', 'O_TRUNC', '|', 'O_RDWR', ')', ';', 'if', '(', '!ptbl', ')', '{', 'printf', '(', '""""', ')', ';', 'return', '1', ';', '}', 'fs_ptree', '*', 'pt', '=', 'fs_ptree_open_filename', '(', 'argv', '[', '1', ']', ',', 'O_CREAT', '|', 'O_TRUNC', '|', 'O_RDWR', ',', 'ptbl', ')', ';', 'if', '(', '!pt', ')', '{', 'printf', '(', '""""', ')', ';', 'return', '1', ';', '}', 'fs_ptree_add', '(', 'pt', ',', '0x223456789abcdef0LL', ',', 'NULL', ',', '0', ')', ';', 'fs_ptable_close', '(', 'ptbl', ')', ';', 'fs_ptree_close', '(', 'pt', ')', ';', 'ptbl', '=', 'fs_ptable_open_filename', '(', 'tbl', ',', 'O_RDWR', ')', ';', 'pt', '=', 'fs_ptree_open_filename', '(', 'argv', '[', '1', ']', ',', 'O_RDWR', ',', 'ptbl', ')', ';', 'if', '(', '!pt', ')', '{', 'printf', '(', '""""', ')', ';', 'return', '1', ';', '}', 'fs_ptree_add', '(', 'pt', ',', '0x123456789abcdef0LL', ',', 'NULL', ',', '0', ')', ';', 'fs_ptree_add', '(', 'pt', ',', '0x123456789abcdef0LL', ',', 'NULL', ',', '0', ')', ';', 'fs_ptree_add', '(', 'pt', ',', '0x1234567a9abcdef0LL', ',', 'NULL', ',', '0', ')', ';', 'fs_ptree_add', '(', 'pt', ',', '0x123456789abcdef0LL', ',', 'NULL', ',', '0', ')', ';', 'fs_ptree_add', '(', 'pt', ',', '0x1234567a9abcdef1LL', ',', 'NULL', ',', '0', ')', ';', 'fs_ptree_add', '(', 'pt', ',', '0x3234567a9abcdef1LL', ',', 'NULL', ',', '0', ')', ';', 'fs_rid', 's', '=', '0x5555555555555555LL', ';', 'fs_rid', 'g', '=', '0x0123456789abcdefLL', ';', '#define', 'ITS', 'double', 'then', '=', 'fs_time', '(', ')', ';', 'for', '(', 'int', 'i', '=', '0', ';', 'i', '<', 'ITS', ';', 'i', '++', ')', '{', 'if', '(', 'i', '%', '10', '==', '0', ')', 's', '+=', '984354325432534976LL', ';', 'fs_rid', 'pair', '[', '2', ']', '=', '{', 'g', ',', 's', '+', 'i', '}', ';', 'fs_ptree_add', '(', 'pt', ',', 's', ',', 'pair', ',', '0', ')', ';', '}', 'double', 'now', '=', 'fs_time', '(', ')', ';', 'printf', '(', '""""', ',', '(', 'int', ')', '(', 'ITS', '/', '(', 'now', '-', 'then', ')', ')', ')', ';', '#if', 'fs_ptree_print', '(', 'pt', ',', 'stdout', ')', ';', 'printf', '(', '""""', ')', ';', 'fs_chain_print', '(', 'ch', ',', 'stdout', ',', '2', ')', ';', 'fs_ptree_close', '(', 'pt', ')', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
726,"['t_decrypt', '(', 'tea_block_t', '*', 'res', ',', 'const', 'tea_key_t', '*', 'key', ',', 'const', 'tea_block_t', '*', 'value', ')', '{', 'uint32', 'v0', ',', 'v1', ',', 'sum', '=', '0xC6EF3720', ';', 'int', 'i', ';', 'uint32', 'delta', '=', 'TEA_CONSTANT', ';', 'v0', '=', 'peek_le32', '(', '&', 'value', '->', 'v', '[', '0', ']', ')', ';', 'v1', '=', 'peek_le32', '(', '&', 'value', '->', 'v', '[', '4', ']', ')', ';', 'k0', '=', 'peek_le32', '(', '&', 'key', '->', 'v', '[', '0', ']', ')', ';', 'k1', '=', 'peek_le32', '(', '&', 'key', '->', 'v', '[', '4', ']', ')', ';', 'k2', '=', 'peek_le32', '(', '&', 'key', '->', 'v', '[', '8', ']', ')', ';', 'k3', '=', 'peek_le32', '(', '&', 'key', '->', 'v', '[', '12', ']', ')', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'TEA_ROUNDS', ';', 'i', '++', ')', '{', 'v1', '-=', '(', '(', 'v0', '<<', '4', ')', '+', 'k2', ')', '^', '(', 'v0', '+', 'sum', ')', '^', '(', '(', 'v0', '>>', '5', ')', '+', 'k3', ')', ';', 'v0', '-=', '(', '(', 'v1', '<<', '4', ')', '+', 'k0', ')', '^', '(', 'v1', '+', 'sum', ')', '^', '(', '(', 'v1', '>>', '5', ')', '+', 'k1', ')', ';', 'sum', '-=', 'delta', ';', '}', 'poke_le32', '(', '&', 'res', '->', 'v', '[', '0', ']', ',', 'v0', ')', ';', 'poke_le32', '(', '&', 'res', '->', 'v', '[', '4', ']', ',', 'v1', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
727,"['OTF_KeyValueList_close', '(', 'OTF_KeyValueList', '*', 'list', ')', '{', 'OTF_KeyValuePairList', '*', 'next', ';', 'OTF_KeyValuePairList', '*', 'p', ';', 'if', '(', 'list', '==', 'NULL', ')', '{', 'OTF_Error', '(', '""""', ',', '__FUNCTION__', ',', '__FILE__', ',', '__LINE__', ')', ';', 'return', '1', ';', '}', 'p', '=', 'list', '->', 'kvBegin', ';', 'while', '(', 'p', '->', 'kvNext', '!=', 'NULL', ')', '{', 'next', '=', 'p', '->', 'kvNext', ';', 'free', '(', 'p', ')', ';', 'p', '=', 'next', ';', '}', 'free', '(', 'p', ')', ';', 'free', '(', 'list', ')', ';', 'return', '0', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
728,"['OnbtnBrowseClick', '(', 'cb_unused', 'wxCommandEvent', '&', 'event', ')', '{', 'cbProject', '*', 'prj', '=', 'Manager', ':', ':', 'Get', '(', ')', '->', 'GetProjectManager', '(', ')', '->', 'GetActiveProject', '(', ')', ';', 'wxFileDialog', 'dlg', '(', 'this', ',', '_', '(', '""""', ')', ',', 'prj', '?', 'prj', '->', 'GetBasePath', '(', ')', ':', '_T', '(', '""""', ')', ',', 'txtFilename', '->', 'GetValue', '(', ')', ',', 'm_ExtFilter', ',', 'wxFD_SAVE', '|', 'wxFD_OVERWRITE_PROMPT', ')', ';', 'PlaceWindow', '(', '&', 'dlg', ')', ';', 'if', '(', 'dlg', '.', 'ShowModal', '(', ')', '==', 'wxID_OK', ')', 'txtFilename', '->', 'SetValue', '(', 'dlg', '.', 'GetPath', '(', ')', ')', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
729,"['server_child', '(', 'int', 'readyfd', ',', 'struct', 'in_addr', 'addr', ',', 'int', 'port', ',', 'server_fn', 'callback', ',', 'void', '*', 'userdata', ')', '{', 'ne_socket', '*', 's', '=', 'ne_sock_create', '(', ')', ';', 'int', 'ret', ',', 'listener', ';', 'in_child', '(', ')', ';', 'listener', '=', 'do_listen', '(', 'addr', ',', 'port', ')', ';', 'if', '(', 'listener', '<', '0', ')', 'return', 'FAIL', ';', '#ifdef', 'if', '(', 'write', '(', 'readyfd', ',', '""""', ',', '1', ')', '!=', '1', ')', 'abort', '(', ')', ';', 'ONN', '(', '""""', ',', 'ne_sock_accept', '(', 's', ',', 'listener', ')', ')', ';', 'ret', '=', 'callback', '(', 's', ',', 'userdata', ')', ';', 'close_socket', '(', 's', ')', ';', 'return', 'ret', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
730,"['gnats_strftime', '(', 'char', '*', 's', ',', 'size_t', 'size', ',', 'const', 'char', '*', 'template', ',', 'const', 'struct', 'tm', '*', 'brokentime', ')', '{', 'static', 'short', 'have_strftime_with_z', '=', '-', '1', ';', 'if', '(', 'have_strftime_with_z', '<', '0', ')', '{', 'char', 'buf', '[', '16', ']', ';', 'strftime', '(', 'buf', ',', '16', ',', '""""', ',', 'brokentime', ')', ';', '/', '*', 'jonm@alchemetrics', '.', 'co', '.', 'uk', '-', 'added', 'check', 'for', '+', '/', '-', 'at', 'the', '*', '*', 'of', 'the', 'string', 'to', 'support', 'SCO', 'OpenServer', '.', 'The', '*', '*', '%', 'z', 'does', 'not', 'have', 'a', ""''"", 'on', 'for', 'positive', 'offsets', ',', 'so', '*', '*', 'return', 'from', 'get_curr_date', '(', ')', 'cannot', 'be', 'parsed', 'by', 'get_date', '(', ')', '.', 'have_strftime_with_z', '=', '(', '(', 'int', ')', 'buf', '[', '0', ']', '==', ""''"", '||', '(', 'int', ')', 'buf', '[', '0', ']', '==', ""''"", ')', '&&', 'isdigit', '(', '(', 'int', ')', '(', 'buf', '[', '1', ']', ')', ')', ';', '}', 'if', '(', 'have_strftime_with_z', ')', 'return', 'strftime', '(', 's', ',', 'size', ',', 'template', ',', 'brokentime', ')', ';', '{', 'int', 'padding', '=', '0', ';', 'const', 'char', '*', 'in', '=', 'template', ';', 'char', '*', 'fixed_template', '=', '0', ';', 'char', '*', 'out', '=', '0', ';', '/', '*', 'Because', 'brokentime', 'points', 'to', 'static', 'data', '(', '*', 'by', 'localtime', '(', ')', ')', ',', 'it', 'cannot', 'be', 'passed', 'to', 'a', 'struct', 'tm', 'btime', '=', '*', 'brokentime', ';', 'int', 'result', ';', '/', '*', 'Count', 'number', 'of', '%', 'z', 'so', 'we', 'know', 'how', 'much', 'characters', 'to', 'add', 'to', '*', 'template', '.', 'We', 'actually', 'count', 'the', 'number', 'of', 'additional', 'characters', '.', '*', 'As', 'we', 'are', 'going', 'to', 'replace', 'each', '""""', 'by', '""""', '(', 'sign', ',', 'hours', ',', 'while', '(', '*', 'in', ')', '{', 'if', '(', '*', 'in', '==', ""''"", '&&', '*', '(', 'in', '+', '1', ')', '==', ""''"", ')', '{', 'in', '+=', '2', ';', '}', '{', 'in', '++', ';', '}', '}', 'fixed_template', '=', '(', 'char', '*', ')', 'xmalloc', '(', 'strlen', '(', 'template', ')', '+', 'padding', '+', '1', ')', ';', 'out', '=', 'fixed_template', ';', 'while', '(', '*', 'in', '!=', ""''"", ')', '{', 'char', 'c', '=', '*', 'in', '++', ';', 'if', '(', 'c', '!=', ""''"", ')', '{', '*', 'out', '++', '=', 'c', ';', '}', 'else', 'if', '(', '*', 'in', '!=', ""''"", ')', '{', '*', 'out', '++', '=', '*', 'in', '++', ';', '}', '{', 'int', 'offset', '=', 'minutes_gmt_offset', '(', 'brokentime', ')', ';', 'char', 'offset_buf', '[', '6', ']', ';', 'char', 'sign', '=', ""''"", ';', 'unsigned', 'int', 'i', ',', 'hours', ',', 'minutes', ';', 'if', '(', 'offset', '<', '0', ')', '{', 'sign', '=', ""''"", ';', 'offset', '=', '-', 'offset', ';', '}', 'hours', '=', 'offset', '/', '60', ';', 'minutes', '=', 'offset', '%', '60', ';', 'sprintf', '(', 'offset_buf', ',', '""""', ',', 'sign', ',', 'hours', ',', 'minutes', ')', ';', 'for', '(', 'i', '=', '0', ';', 'i', '<', 'strlen', '(', 'offset_buf', ')', ';', 'i', '++', ')', '*', 'out', '++', '=', 'offset_buf', '[', 'i', ']', ';', '}', '}', '*', 'out', '=', ""''"", ';', 'result', '=', 'strftime', '(', 's', ',', 'size', ',', 'fixed_template', ',', '&', 'btime', ')', ';', 'free', '(', 'fixed_template', ')', ';', 'return', 'result', ';', '}', '}']",CWE-119  True,CWE-120  True,CWE-469  False,CWE-476  False,CWE-other  False
731,"['ADDR_SIZE_AFFECT', '(', '_DecodeType', 'dt', ',', '_iflags', 'totalPrefixes', ')', '{', 'if', '(', 'totalPrefixes', '&', 'INST_PRE_ADDR_SIZE', ')', '{', 'switch', '(', 'dt', ')', '{', 'case', 'Decode16Bits', ':', 'dt', '=', 'Decode32Bits', ';', 'break', ';', 'case', 'Decode32Bits', ':', 'dt', '=', 'Decode16Bits', ';', 'break', ';', 'case', 'Decode64Bits', ':', 'dt', '=', 'Decode32Bits', ';', 'break', ';', '}', '}', 'return', 'dt', ';', '}']",CWE-119  False,CWE-120  False,CWE-469  False,CWE-476  False,CWE-other  False
