1	static void badSink ( char * data ) { { char dest [ 50 ] = "" ; memcpy ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 
2108	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( 5 != 5 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strcpy ( data , source ) ; printLine ( data ) ; } } 	0
2109	void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; while ( 1 ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; break ; } { char dest [ 50 ] = "" ; strncat ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
2110	void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strncpy ( data , source , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
2111	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( 1 ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; memcpy ( data , source , 100 * sizeof ( char ) ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
2112	typedef unsigned short  WORD;typedef struct WSAData {  WORD           wVersion;  WORD           wHighVersion;  unsigned short iMaxSockets;  unsigned short iMaxUdpDg;  char           lpVendorInfo;  char           szDescription[WSADESCRIPTION_LEN + 1];  char           szSystemStatus[WSASYS_STATUS_LEN + 1];  char           szDescription[WSADESCRIPTION_LEN + 1];  char           szSystemStatus[WSASYS_STATUS_LEN + 1];  unsigned short iMaxSockets;  unsigned short iMaxUdpDg;  char           lpVendorInfo;} WSADATA, LPWSADATA;void FUN ( ) { int data ; data = - 1 ; if ( 5 == 5 ) { { WSADATA wsaData ; int wsaDataInit = 0 ; int recvResult ; struct sockaddr_in service ; int listenSocket = INVALID_int ; int acceptSocket = INVALID_int ; char inputBuffer [ (3 * sizeof(data) + 2) ] ; do { if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR ) { break ; } wsaDataInit = 1 ; listenSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ) ; if ( listenSocket == INVALID_int ) { break ; } memset ( & service , 0 , sizeof ( service ) ) ; service . sin_family = AF_INET ; service . sin_addr . s_addr = INADDR_ANY ; service . sin_port = htons ( 27015 ) ; if ( bind ( listenSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == int_ERROR ) { break ; } if ( listen ( listenSocket , 5 ) == int_ERROR ) { break ; } acceptSocket = accept ( listenSocket , NULL , NULL ) ; if ( acceptSocket == int_ERROR ) { break ; } recvResult = recv ( acceptSocket , inputBuffer , (3 * sizeof(data) + 2) - 1 , 0 ) ; if ( recvResult == int_ERROR || recvResult == 0 ) { break ; } inputBuffer [ recvResult ] = '\0' ; data = atoi ( inputBuffer ) ; } while ( 0 ) ; if ( listenSocket != INVALID_int ) { CLOSE_int ( listenSocket ) ; } if ( acceptSocket != INVALID_int ) { CLOSE_int ( acceptSocket ) ; } if ( wsaDataInit ) { WSACleanup ( ) ; } } } if ( 5 == 5 ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	1
2113	typedef long unsigned int size_t; void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; if ( true ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; size_t i , dataLen ; dataLen = strlen ( data ) ; for ( i = 0 ; i < dataLen ; i ++ ) { dest [ i ] = data [ i ] ; } dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
2114	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; if ( 0 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; memmove ( data , source , ( wcslen ( source ) + 1 ) * sizeof ( wchar_t ) ) ; printWLine ( data ) ; } } 	0
2115	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; data = dataBuffer ; if ( false ) { printLine ( STR ) ; } else { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcscat ( dest , data ) ; printWLine ( data ) ; } } 	0
2116	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t * * dataPtr1 = & data ; wchar_t * * dataPtr2 = & data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( ( 10 ) * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( ( 10 + 1 ) * sizeof ( wchar_t ) ) ; { wchar_t * data = * dataPtr1 ; data = dataBadBuffer ; data [ 0 ] = L'\0' ; * dataPtr1 = data ; } { wchar_t * data = * dataPtr2 ; { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; memcpy ( data , source , ( wcslen ( source ) + 1 ) * sizeof ( wchar_t ) ) ; printWLine ( data ) ; } } } 	1
2117	static void FUN ( ) { char * data ; char dataBadBuffer [ 10 ] ; char dataGoodBuffer [ 10 + 1 ] ; if ( 5 == 5 ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; memmove ( data , source , ( strlen ( source ) + 1 ) * sizeof ( char ) ) ; printLine ( data ) ; } } 	0
2118	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( false ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; memmove ( data , source , 100 * sizeof ( char ) ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
2119	static void FUN ( ) { int data ; int * dataPtr1 = & data ; int * dataPtr2 = & data ; data = - 1 ; { int data = * dataPtr1 ; data = 7 ; * dataPtr1 = data ; } { int data = * dataPtr2 ; { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
2120	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; wcsncpy ( data , source , wcslen ( source ) + 1 ) ; printWLine ( data ) ; } } 	1
2121	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( 50 * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; if ( 5 != 5 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; wcsncpy ( data , source , 100 - 1 ) ; data [ 100 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
2122	void FUN ( ) { int data ; data = - 1 ; switch ( 6 ) { case 6 : data = RAND32 ( ) ; break ; default : printLine ( STR ) ; break ; } switch ( 7 ) { case 7 : { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } break ; default : printLine ( STR ) ; break ; } } 	1
2123	typedef long unsigned int size_t; void FUN ( int * data ) { { int source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printIntLine ( data [ 0 ] ) ; } } } 	1
2124	void FUN ( int data ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } 	1
2125	typedef unsigned short wchar_t; typedef long unsigned int size_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( ( 10 ) * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( ( 10 + 1 ) * sizeof ( wchar_t ) ) ; if ( false ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; size_t i , sourceLen ; sourceLen = wcslen ( source ) ; for ( i = 0 ; i < sourceLen + 1 ; i ++ ) { data [ i ] = source [ i ] ; } printWLine ( data ) ; } } 	0
2126	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( 50 * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; if ( 1 ) { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; swprintf ( data , 100 , L"%s" , source ) ; printWLine ( data ) ; } } 	0
2127	typedef struct _charVoid { char charFirst[16]; void * voidSecond; void * voidThird;} charVoid; void FUN ( ) { goto sink ; sink : { charVoid structCharVoid ; structCharVoid . voidSecond = ( void * ) "0123456789abcdef0123456789abcde" ; printLine ( ( char * ) structCharVoid . voidSecond ) ; memmove ( structCharVoid . charFirst , "0123456789abcdef0123456789abcde" , sizeof ( structCharVoid ) ) ; structCharVoid . charFirst [ ( sizeof ( structCharVoid . charFirst ) / sizeof ( char ) ) - 1 ] = '\0' ; printLine ( ( char * ) structCharVoid . charFirst ) ; printLine ( ( char * ) structCharVoid . voidSecond ) ; } } 	1
2128	typedef long unsigned int size_t; static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; switch ( 5 ) { case 6 : printLine ( STR ) ; break ; default : data = dataGoodBuffer ; data [ 0 ] = '\0' ; break ; } { size_t i ; char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
2129	static void FUN ( ) { char * data ; void ( * funcPtr ) ( char * ) = goodG2BSink ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataGoodBuffer ; data [ 0 ] = '\0' ; funcPtr ( data ) ; } 	0
2130	void FUN ( char * data ) { { char dest [ 50 ] = "" ; strcat ( dest , data ) ; printLine ( data ) ; } } 	1
2131	static char * FUN ( char * data ) { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; return data ; } 	0
2132	typedef unsigned short wchar_t; typedef long unsigned int size_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 50 ] ; wchar_t dataGoodBuffer [ 100 ] ; if ( 5 == 5 ) { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { size_t i ; wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
2133	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( true ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strcpy ( data , source ) ; printLine ( data ) ; } } 	0
2134	typedef unsigned short wchar_t; typedef long unsigned int size_t; void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 50 ] ; wchar_t dataGoodBuffer [ 100 ] ; if ( true ) { data = dataBadBuffer ; data [ 0 ] = L'\0' ; } { size_t i ; wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
2135	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 50 ] ; wchar_t dataGoodBuffer [ 100 ] ; if ( 1 ) { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; wcscpy ( data , source ) ; printWLine ( data ) ; } } 	0
2136	void FUN ( ) { int i ; int * data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; for ( i = 0 ; i < 1 ; i ++ ) { data = dataBadBuffer ; } { int source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	1
2137	typedef unsigned short wchar_t; typedef long unsigned int size_t; void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; size_t i , sourceLen ; sourceLen = wcslen ( source ) ; for ( i = 0 ; i < sourceLen + 1 ; i ++ ) { data [ i ] = source [ i ] ; } printWLine ( data ) ; } } 	1
2138	typedef long unsigned int size_t; void FUN ( char * data ) { { size_t i ; char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
2139	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; while ( 1 ) { wmemset ( data , L'A' , 100 - 1 ) ; data [ 100 - 1 ] = L'\0' ; break ; } { wchar_t dest [ 50 ] = L"" ; wcsncpy ( dest , data , wcslen ( data ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
2140	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;static void FUN ( ) { twoIntsStruct * data ; void ( * funcPtr ) ( twoIntsStruct * ) = goodG2BSink ; twoIntsStruct dataBadBuffer [ 50 ] ; twoIntsStruct dataGoodBuffer [ 100 ] ; data = dataGoodBuffer ; funcPtr ( data ) ; } 	0
2141	void FUN ( int * * dataPtr ) { int * data = * dataPtr ; { int source [ 10 ] = { 0 } ; memcpy ( data , source , 10 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	1
2142	static void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( 0 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; snprintf ( data , 100 , "%s" , source ) ; printLine ( data ) ; } } 	0
2143	void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; if ( 5 == 5 ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; memmove ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
2144	typedef long unsigned int size_t; static void FUN ( ) { int * data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; data = dataGoodBuffer ; { int * dataCopy = data ; int * data = dataCopy ; { int source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printIntLine ( data [ 0 ] ) ; } } } } 	0
2145	void FUN ( ) { char * data ; char dataBadBuffer [ 10 ] ; char dataGoodBuffer [ 10 + 1 ] ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; memmove ( data , source , ( strlen ( source ) + 1 ) * sizeof ( char ) ) ; printLine ( data ) ; } } 	1
2146	static void badSink ( char * data ) { { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; snprintf ( data , 100 , "%s" , source ) ; printLine ( data ) ; } } 
2147	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;typedef long unsigned int size_t; void FUN ( ) { twoIntsStruct * data ; twoIntsStruct * dataBadBuffer = ( twoIntsStruct * ) ALLOCA ( 50 * sizeof ( twoIntsStruct ) ) ; twoIntsStruct * dataGoodBuffer = ( twoIntsStruct * ) ALLOCA ( 100 * sizeof ( twoIntsStruct ) ) ; if ( 1 ) { data = dataBadBuffer ; } { twoIntsStruct source [ 100 ] ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { source [ i ] . intOne = 0 ; source [ i ] . intTwo = 0 ; } } memmove ( data , source , 100 * sizeof ( twoIntsStruct ) ) ; printStructLine ( & data [ 0 ] ) ; } } 	1
2148	typedef long unsigned int size_t; void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( true ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { size_t i ; char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
2149	static void FUN ( ) { char * data ; char dataBuffer [ 100 ] ; data = dataBuffer ; if ( 5 != 5 ) { printLine ( STR ) ; } else { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strcat ( dest , data ) ; printLine ( data ) ; } } 	0
2150	static void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( 5 != 5 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; memmove ( data , source , 100 * sizeof ( char ) ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
2151	typedef signed long long int64_t ; static void FUN ( ) { int64_t * data ; void ( * funcPtr ) ( int64_t * ) = goodG2BSink ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; data = dataGoodBuffer ; funcPtr ( data ) ; } 	0
2152	static void FUN ( ) { int * data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; if ( 1 ) { data = dataGoodBuffer ; } { int source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	0
2153	static void FUN ( ) { int data ; data = - 1 ; if ( true ) { data = 7 ; } if ( true ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
2154	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;typedef long unsigned int size_t; void FUN ( ) { twoIntsStruct * data ; twoIntsStruct * dataBadBuffer = ( twoIntsStruct * ) ALLOCA ( 50 * sizeof ( twoIntsStruct ) ) ; twoIntsStruct * dataGoodBuffer = ( twoIntsStruct * ) ALLOCA ( 100 * sizeof ( twoIntsStruct ) ) ; if ( 5 == 5 ) { data = dataBadBuffer ; } { twoIntsStruct source [ 100 ] ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { source [ i ] . intOne = 0 ; source [ i ] . intTwo = 0 ; } } { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printStructLine ( & data [ 0 ] ) ; } } } 	1
2155	typedef signed long long int64_t ; static void FUN ( ) { int64_t * data ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; switch ( 6 ) { case 6 : data = dataGoodBuffer ; break ; default : printLine ( STR ) ; break ; } { int64_t source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int64_t ) ) ; printLongLongLine ( data [ 0 ] ) ; } } 	0
2156	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; if ( 1 ) { wmemset ( data , L'A' , 100 - 1 ) ; data [ 100 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; memmove ( dest , data , wcslen ( data ) * sizeof ( wchar_t ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
2157	typedef unsigned short wchar_t; void FUN ( wchar_t * data ) { { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; wcscat ( data , source ) ; printWLine ( data ) ; } } 	1
2158	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 50 ] ; wchar_t dataGoodBuffer [ 100 ] ; data = dataGoodBuffer ; data [ 0 ] = L'\0' ; { wchar_t * dataCopy = data ; wchar_t * data = dataCopy ; { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; memcpy ( data , source , 100 * sizeof ( wchar_t ) ) ; data [ 100 - 1 ] = L'\0' ; printWLine ( data ) ; } } } 	0
2159	void FUN ( char * data ) { { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; memcpy ( data , source , 100 * sizeof ( char ) ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
2160	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; if ( (rand() % 2) ) { wmemset ( data , L'A' , 100 - 1 ) ; data [ 100 - 1 ] = L'\0' ; } else { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcsncat ( dest , data , wcslen ( data ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
2161	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; if ( 1 ) { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcscat ( dest , data ) ; printWLine ( data ) ; } } 	0
2162	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;typedef long unsigned int size_t; static void FUN ( ) { twoIntsStruct * data ; twoIntsStruct * dataBadBuffer = ( twoIntsStruct * ) ALLOCA ( 50 * sizeof ( twoIntsStruct ) ) ; twoIntsStruct * dataGoodBuffer = ( twoIntsStruct * ) ALLOCA ( 100 * sizeof ( twoIntsStruct ) ) ; if ( true ) { data = dataGoodBuffer ; } { twoIntsStruct source [ 100 ] ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { source [ i ] . intOne = 0 ; source [ i ] . intTwo = 0 ; } } { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printStructLine ( & data [ 0 ] ) ; } } } 	0
